timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1780138305492,1409,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-2,text,true,,743,263,9,9,https://restful-booker.herokuapp.com/ping,1408,0,1177
1780138306626,950,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-4,text,true,,743,263,10,10,https://restful-booker.herokuapp.com/ping,950,0,726
1780138306988,1015,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-1,text,true,,743,263,11,11,https://restful-booker.herokuapp.com/ping,1014,0,781
1780138307424,941,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-3,text,true,,743,263,12,12,https://restful-booker.herokuapp.com/ping,940,0,724
1780138307747,950,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-5,text,true,,747,263,12,12,https://restful-booker.herokuapp.com/ping,950,0,720
1780138308903,944,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-6,text,true,,747,263,14,14,https://restful-booker.herokuapp.com/ping,944,0,726
1780138309376,964,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-7,text,true,,747,263,15,15,https://restful-booker.herokuapp.com/ping,964,0,732
1780138310657,232,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-4,text,true,,774,341,16,16,https://restful-booker.herokuapp.com/auth,232,0,0
1780138310445,1041,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-10,text,true,,751,263,17,17,https://restful-booker.herokuapp.com/ping,1041,0,814
1780138311469,223,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-2,text,true,,774,341,17,17,https://restful-booker.herokuapp.com/auth,223,0,0
1780138311032,939,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-8,text,true,,751,263,17,17,https://restful-booker.herokuapp.com/ping,939,0,720
1780138312457,222,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-5,text,true,,782,341,18,18,https://restful-booker.herokuapp.com/auth,222,0,0
1780138312601,1003,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-9,text,true,,759,263,20,20,https://restful-booker.herokuapp.com/ping,1003,0,755
1780138312676,928,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-11,text,true,,759,263,20,20,https://restful-booker.herokuapp.com/ping,928,0,697
1780138312798,975,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-14,text,true,,751,263,20,20,https://restful-booker.herokuapp.com/ping,974,0,721
1780138313548,231,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-1,text,true,,774,341,20,20,https://restful-booker.herokuapp.com/auth,231,0,0
1780138314284,225,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-3,text,true,,774,341,22,22,https://restful-booker.herokuapp.com/auth,225,0,0
1780138314520,243,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-7,text,true,,770,341,22,22,https://restful-booker.herokuapp.com/auth,243,0,0
1780138313891,958,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-12,text,true,,747,263,22,22,https://restful-booker.herokuapp.com/ping,958,0,740
1780138314674,237,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-4,text,true,,743,296,22,22,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,237,0,0
1780138314671,938,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-13,text,true,,747,263,23,23,https://restful-booker.herokuapp.com/ping,938,0,719
1780138315428,234,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-6,text,true,,774,341,23,23,https://restful-booker.herokuapp.com/auth,234,0,0
1780138314754,962,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-16,text,true,,751,263,24,24,https://restful-booker.herokuapp.com/ping,962,0,742
1780138316038,232,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-5,text,true,,747,296,25,25,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,232,0,0
1780138315300,981,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-15,text,true,,751,263,25,25,https://restful-booker.herokuapp.com/ping,981,0,751
1780138316207,223,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-10,text,true,,774,341,25,25,https://restful-booker.herokuapp.com/auth,223,0,0
1780138316249,246,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-2,text,true,,747,296,25,25,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,245,0,0
1780138316453,234,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-8,text,true,,770,341,25,25,https://restful-booker.herokuapp.com/auth,234,0,0
1780138317095,237,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-11,text,true,,770,341,26,26,https://restful-booker.herokuapp.com/auth,237,0,0
1780138316370,1221,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-19,text,true,,747,263,27,27,https://restful-booker.herokuapp.com/ping,1221,0,954
1780138316774,1071,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-17,text,true,,747,263,27,27,https://restful-booker.herokuapp.com/ping,1071,0,846
1780138316945,975,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-21,text,true,,747,263,27,27,https://restful-booker.herokuapp.com/ping,975,0,759
1780138317806,234,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-1,text,true,,743,296,27,27,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,234,0,0
1780138317925,241,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-9,text,true,,770,341,28,28,https://restful-booker.herokuapp.com/auth,241,0,0
1780138318203,240,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-4,text,true,,956,555,28,28,https://restful-booker.herokuapp.com/booking,240,0,0
1780138317616,986,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-20,text,true,,747,263,28,28,https://restful-booker.herokuapp.com/ping,986,0,749
1780138317783,1002,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-18,text,true,,747,263,29,29,https://restful-booker.herokuapp.com/ping,1001,0,751
1780138318677,225,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-14,text,true,,770,341,29,29,https://restful-booker.herokuapp.com/auth,225,0,0
1780138319150,229,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-7,text,true,,743,296,30,30,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,229,0,0
1780138319312,210,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-3,text,true,,743,296,30,30,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,210,0,0
1780138319562,226,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-13,text,true,,778,341,31,31,https://restful-booker.herokuapp.com/auth,226,0,0
1780138319049,1007,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-24,text,true,,755,263,31,31,https://restful-booker.herokuapp.com/ping,1006,0,779
1780138319136,993,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-23,text,true,,755,263,31,31,https://restful-booker.herokuapp.com/ping,993,0,745
1780138320393,239,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-5,text,true,,964,555,32,32,https://restful-booker.herokuapp.com/booking,239,0,0
1780138320398,238,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-6,text,true,,751,296,32,32,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,238,0,0
1780138320452,245,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-15,text,true,,778,341,32,32,https://restful-booker.herokuapp.com/auth,245,0,0
1780138319775,977,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-22,text,true,,755,263,32,32,https://restful-booker.herokuapp.com/ping,977,0,740
1780138320642,231,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-16,text,true,,778,341,32,32,https://restful-booker.herokuapp.com/auth,231,0,0
1780138320654,226,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-8,text,true,,751,296,32,32,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,226,0,0
1780138320664,233,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-19,text,true,,778,341,32,32,https://restful-booker.herokuapp.com/auth,233,0,0
1780138320823,222,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-12,text,true,,778,341,32,32,https://restful-booker.herokuapp.com/auth,222,0,0
1780138320137,916,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-26,text,true,,755,263,32,32,https://restful-booker.herokuapp.com/ping,916,0,700
1780138320933,212,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-11,text,true,,751,296,33,33,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,212,0,0
1780138321081,223,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-10,text,true,,751,296,33,33,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,223,0,0
1780138321096,217,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-2,text,true,,964,555,33,33,https://restful-booker.herokuapp.com/booking,217,0,0
1780138321558,222,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-4,text,true,,924,272,34,34,https://restful-booker.herokuapp.com/booking/687,222,0,0
1780138321215,958,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-25,text,true,,743,263,34,34,https://restful-booker.herokuapp.com/ping,958,0,739
1780138322049,229,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-20,text,true,,766,341,35,35,https://restful-booker.herokuapp.com/auth,229,0,0
1780138321572,937,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-28,text,true,,743,263,35,35,https://restful-booker.herokuapp.com/ping,937,0,706
1780138322362,239,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-1,text,true,,952,555,35,35,https://restful-booker.herokuapp.com/booking,239,0,0
1780138322590,209,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-17,text,true,,770,341,35,35,https://restful-booker.herokuapp.com/auth,209,0,0
1780138322653,211,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-14,text,true,,743,296,36,36,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,211,0,0
1780138322985,221,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-21,text,true,,770,341,36,36,https://restful-booker.herokuapp.com/auth,221,0,0
1780138322311,955,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-27,text,true,,747,263,36,36,https://restful-booker.herokuapp.com/ping,955,0,714
1780138322416,956,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-30,text,true,,747,263,36,36,https://restful-booker.herokuapp.com/ping,956,0,719
1780138323218,219,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-9,text,true,,743,296,37,37,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,219,0,0
1780138323223,222,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-23,text,true,,770,341,37,37,https://restful-booker.herokuapp.com/auth,222,0,0
1780138322865,951,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-29,text,true,,743,263,37,37,https://restful-booker.herokuapp.com/ping,951,0,723
1780138323774,230,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-24,text,true,,766,341,37,37,https://restful-booker.herokuapp.com/auth,230,0,0
1780138323814,221,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-18,text,true,,766,341,37,37,https://restful-booker.herokuapp.com/auth,221,0,0
1780138323915,209,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-5,text,true,,924,272,38,38,https://restful-booker.herokuapp.com/booking/707,209,0,0
1780138323933,216,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-7,text,true,,952,555,38,38,https://restful-booker.herokuapp.com/booking,216,0,0
1780138324353,228,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-12,text,true,,739,296,38,38,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,228,0,0
1780138323594,992,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-31,text,true,,743,263,38,38,https://restful-booker.herokuapp.com/ping,992,0,756
1780138324589,224,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-26,text,true,,774,341,39,39,https://restful-booker.herokuapp.com/auth,224,0,0
1780138324704,230,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-2,text,true,,932,272,39,39,https://restful-booker.herokuapp.com/booking/711,230,0,0
1780138324794,239,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-3,text,true,,960,555,39,39,https://restful-booker.herokuapp.com/booking,239,0,0
1780138324514,1028,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-33,text,true,,751,263,40,40,https://restful-booker.herokuapp.com/ping,1028,0,807
1780138325388,224,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-22,text,true,,774,341,40,40,https://restful-booker.herokuapp.com/auth,224,0,0
1780138325575,235,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-13,text,true,,739,296,40,40,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,235,0,0
1780138325613,229,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-15,text,true,,739,296,40,40,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,229,0,0
1780138325643,232,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-6,text,true,,952,555,41,41,https://restful-booker.herokuapp.com/booking,232,0,0
1780138325832,217,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-11,text,true,,952,555,41,41,https://restful-booker.herokuapp.com/booking,217,0,0
1780138326097,228,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-1,text,true,,924,272,41,41,https://restful-booker.herokuapp.com/booking/721,228,0,0
1780138326182,235,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-4,text,true,,922,554,42,42,https://restful-booker.herokuapp.com/booking/687,235,0,0
1780138326219,243,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-16,text,true,,739,296,42,42,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,243,0,0
1780138326245,228,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-10,text,true,,952,555,42,42,https://restful-booker.herokuapp.com/booking,228,0,0
1780138326419,201,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-27,text,true,,766,341,42,42,https://restful-booker.herokuapp.com/auth,201,0,0
1780138325708,1025,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-34,text,true,,755,263,42,42,https://restful-booker.herokuapp.com/ping,1025,0,799
1780138326568,240,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-19,text,true,,751,296,42,42,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,240,0,0
1780138326620,222,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-8,text,true,,964,555,42,42,https://restful-booker.herokuapp.com/booking,222,0,0
1780138326708,233,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-20,text,true,,751,296,42,42,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,233,0,0
1780138326914,240,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-28,text,true,,778,341,43,43,https://restful-booker.herokuapp.com/auth,239,0,0
1780138326986,239,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-17,text,true,,751,296,43,43,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,239,0,0
1780138327381,222,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-25,text,true,,778,341,43,43,https://restful-booker.herokuapp.com/auth,222,0,0
1780138327539,229,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-14,text,true,,952,555,44,44,https://restful-booker.herokuapp.com/booking,229,0,0
1780138327608,228,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-12,text,true,,952,555,44,44,https://restful-booker.herokuapp.com/booking,228,0,0
1780138326713,1284,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-37,text,true,,743,263,44,44,https://restful-booker.herokuapp.com/ping,1284,0,1062
1780138326282,1907,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-32,text,true,,743,263,44,44,https://restful-booker.herokuapp.com/ping,1906,0,1699
1780138328050,231,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-5,text,true,,922,554,45,45,https://restful-booker.herokuapp.com/booking/707,231,0,0
1780138328220,235,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-21,text,true,,739,296,45,45,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,235,0,0
1780138328299,222,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-23,text,true,,739,296,45,45,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,222,0,0
1780138327658,939,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-39,text,true,,743,263,45,45,https://restful-booker.herokuapp.com/ping,939,0,711
1780138328421,211,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-2,text,true,,922,554,45,45,https://restful-booker.herokuapp.com/booking/711,211,0,0
1780138328475,207,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-3,text,true,,932,272,45,45,https://restful-booker.herokuapp.com/booking/748,206,0,0
1780138328447,235,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-18,text,true,,747,296,45,45,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,234,0,0
1780138328465,222,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-30,text,true,,774,341,45,45,https://restful-booker.herokuapp.com/auth,222,0,0
1780138327732,957,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-35,text,true,,751,263,45,45,https://restful-booker.herokuapp.com/ping,957,0,738
1780138328089,991,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-38,text,true,,751,263,46,46,https://restful-booker.herokuapp.com/ping,991,0,764
1780138328245,903,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-36,text,true,,751,263,46,46,https://restful-booker.herokuapp.com/ping,903,0,700
1780138328983,231,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-29,text,true,,774,341,46,46,https://restful-booker.herokuapp.com/auth,231,0,0
1780138329236,211,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-13,text,true,,960,555,47,47,https://restful-booker.herokuapp.com/booking,211,0,0
1780138329298,232,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-9,text,true,,960,555,47,47,https://restful-booker.herokuapp.com/booking,232,0,0
1780138329318,216,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-7,text,true,,932,272,47,47,https://restful-booker.herokuapp.com/booking/739,216,0,0
1780138329440,230,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-24,text,true,,755,296,47,47,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,230,0,0
1780138329495,222,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-26,text,true,,755,296,47,47,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,222,0,0
1780138329784,216,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-11,text,true,,940,272,47,47,https://restful-booker.herokuapp.com/booking/759,216,0,0
1780138329840,222,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-27,text,true,,755,296,48,48,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,222,0,0
1780138329965,225,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-6,text,true,,940,272,48,48,https://restful-booker.herokuapp.com/booking/757,225,0,0
1780138330220,237,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-1,text,true,,938,554,48,48,https://restful-booker.herokuapp.com/booking/721,237,0,0
1780138330274,227,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-31,text,true,,782,341,48,48,https://restful-booker.herokuapp.com/auth,226,0,0
1780138330316,217,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-10,text,true,,940,272,48,48,https://restful-booker.herokuapp.com/booking/762,217,0,0
1780138330447,230,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-22,text,true,,743,296,49,49,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,230,0,0
1780138330525,246,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-19,text,true,,956,555,49,49,https://restful-booker.herokuapp.com/booking,246,0,0
1780138329992,941,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-40,text,true,,747,263,49,49,https://restful-booker.herokuapp.com/ping,941,0,721
1780138330239,968,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-41,text,true,,747,263,50,50,https://restful-booker.herokuapp.com/ping,968,0,742
1780138331102,263,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-33,text,true,,770,341,50,50,https://restful-booker.herokuapp.com/auth,262,0,0
1780138331306,211,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-14,text,true,,928,272,50,50,https://restful-booker.herokuapp.com/booking/780,211,0,0
1780138331611,335,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-16,text,true,,952,555,51,51,https://restful-booker.herokuapp.com/booking,334,0,0
1780138331671,327,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-17,text,true,,952,555,51,51,https://restful-booker.herokuapp.com/booking,327,0,0
1780138331712,302,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-4,text,true,,930,355,51,51,https://restful-booker.herokuapp.com/booking/687,302,0,0
1780138331679,343,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-34,text,true,,766,341,51,51,https://restful-booker.herokuapp.com/auth,343,0,0
1780138331784,264,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-3,text,true,,922,554,51,51,https://restful-booker.herokuapp.com/booking/748,264,0,0
1780138331309,809,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-28,text,true,,743,296,51,51,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,809,0,0
1780138331829,449,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-15,text,true,,952,555,51,51,https://restful-booker.herokuapp.com/booking,448,0,0
1780138332098,264,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-39,text,true,,766,341,51,51,https://restful-booker.herokuapp.com/auth,264,0,0
1780138332153,225,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-12,text,true,,924,272,51,51,https://restful-booker.herokuapp.com/booking/781,225,0,0
1780138332191,322,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-8,text,true,,924,272,52,52,https://restful-booker.herokuapp.com/booking/768,321,0,0
1780138332304,254,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-18,text,true,,952,555,52,52,https://restful-booker.herokuapp.com/booking,254,0,0
1780138331487,1152,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-43,text,true,,743,263,52,52,https://restful-booker.herokuapp.com/ping,1152,0,898
1780138332492,290,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-2,text,true,,934,355,52,52,https://restful-booker.herokuapp.com/booking/711,290,0,0
1780138332524,274,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-20,text,true,,956,555,52,52,https://restful-booker.herokuapp.com/booking,274,0,0
1780138332569,241,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-30,text,true,,743,296,52,52,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,241,0,0
1780138332671,266,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-38,text,true,,770,341,52,52,https://restful-booker.herokuapp.com/auth,266,0,0
1780138332686,272,07 - Partial Update,200,OK,API Load Test - CLI (200 Users) 1-5,text,true,,934,355,52,52,https://restful-booker.herokuapp.com/booking/707,271,0,0
1780138332794,257,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-26,text,true,,956,555,53,53,https://restful-booker.herokuapp.com/booking,257,0,0
1780138332868,263,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-9,text,true,,928,272,53,53,https://restful-booker.herokuapp.com/booking/795,263,0,0
1780138333079,244,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-32,text,true,,770,341,53,53,https://restful-booker.herokuapp.com/auth,244,0,0
1780138331849,1504,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-45,text,true,,747,263,53,53,https://restful-booker.herokuapp.com/ping,1504,0,1208
1780138332208,1198,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-42,text,true,,747,263,53,53,https://restful-booker.herokuapp.com/ping,1198,0,949
1780138333160,253,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-25,text,true,,743,296,53,53,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,253,0,0
1780138333599,266,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-37,text,true,,774,341,54,54,https://restful-booker.herokuapp.com/auth,266,0,0
1780138333674,240,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-23,text,true,,960,555,54,54,https://restful-booker.herokuapp.com/booking,240,0,0
1780138332914,1148,01 - Health Check,201,Created,API Load Test - CLI (200 Users) 1-44,text,true,,751,263,54,54,https://restful-booker.herokuapp.com/ping,1148,0,839
1780138333860,258,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-21,text,true,,960,555,54,54,https://restful-booker.herokuapp.com/booking,258,0,0
1780138333966,336,04 - Create Booking,200,OK,API Load Test - CLI (200 Users) 1-22,text,true,,960,555,55,55,https://restful-booker.herokuapp.com/booking,336,0,0
1780138334443,315,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-13,text,true,,928,272,55,55,https://restful-booker.herokuapp.com/booking/793,315,0,0
1780138334451,318,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-35,text,true,,770,341,55,55,https://restful-booker.herokuapp.com/auth,318,0,0
1780138334576,305,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-6,text,true,,926,554,56,56,https://restful-booker.herokuapp.com/booking/757,305,0,0
1780138334790,239,03 - Get All Bookings,200,OK,API Load Test - CLI (200 Users) 1-29,text,true,,743,296,56,56,https://restful-booker.herokuapp.com/booking?firstname=John&lastname=Doe,239,0,0
1780138334861,257,05 - Get Specific Booking,200,OK,API Load Test - CLI (200 Users) 1-19,text,true,,928,272,56,56,https://restful-booker.herokuapp.com/booking/807,256,0,0
1780138334886,240,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-41,text,true,,770,341,56,56,https://restful-booker.herokuapp.com/auth,240,0,0
1780138334973,297,02 - Get Auth Token,200,OK,API Load Test - CLI (200 Users) 1-36,text,true,,770,341,56,56,https://restful-booker.herokuapp.com/auth,297,0,0
1780138334959,331,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-7,text,true,,926,554,56,56,https://restful-booker.herokuapp.com/booking/739,331,0,0
1780138335057,249,06 - Update Booking,200,OK,API Load Test - CLI (200 Users) 1-14,text,true,,926,554,56,56,https://restful-booker.herokuapp.com/booking/780,249,0,0
